6140	1	В США оштрафовали пекарей за отказ испечь торт для однополой пары	В США пекарню оштрафовали за отказ сделать торт для гей-свадьбы	24291
4064	1	В Таиланде скончался юный россиянин, пострадавший при аварии парома.	В Таиланде скончался пострадавший при аварии парома мальчик из России.	4401
1627	1	Россияне назвали Леонида Брежнева лучшим правителем XX века.	Лучшим правителем России в XX веке россияне назвали Брежнева.	1766
2028	1	Узбекские чиновники наказали эстрадных певцов за «бессмысленность песен».	Деятелей узбекской эстрады наказали за «бессмысленность песен».	2211
5642	1	Госдума не пошла на запрет бесплатных абортов 	Госдума отклонила запрещающий бесплатные аборты законопроект	23754
5479	1	Генконсульство: россиянка, попавшая в ДТП в Дубае, отправлена в Москву	Пострадавшая в ДТП в Дубае россиянка отправлена в Москву	7150
1717	1	Барак Обама: Узников Гуантанамо транспортируют в Йемен.	Обама разрешил перевозить узников Гуантанамо в Йемен.	1868
2440	1	В Каннах грабитель украл украшения на 40 млн евро.	В Каннах грабитель захватил драгоценности на 40 миллионов евро.	2662
4745	0	В Москве за взятку задержаны чиновники Пенсионного фонда РФ.	Чиновники Пенсионного фонда требовали взятку у собственной охраны.	3382
762	0	Скончался последний президент АН СССР Г.Марчук.	Умер последний президент Академии наук СССР.	826
4648	1	Олег Тиньков купил датскую велокоманду.	Олег Тиньков приобрел датскую велокоманду.	5028
1691	0	"На Сургутской ГРЭС ""утекло"" 60 млн рублей."	При реконструкции Сургутской ГРЭС похитили 63 миллиона.	1775
5691	1	Аргентина планирует купить у России три вертолета	Аргентина заявила о намерении купить у России три вертолета	23806
6280	0	Россия приняла олимпийский огонь XXII зимних Игр.	России официально передали олимпийский огонь.	3954
257	1	Власти Китая приговорили тибетского монаха к смертной казни.	В Китае тибетского монаха приговорили к смерти.	267
3140	1	Взрыв у шиитской мечети в Багдаде унес жизни 33 человек.	В результате взрывов в багдадской мечети погибли 33 человека.	3418
6093	0	Нападение в Панаме: украинец ранил вице-консула РФ из мести.	В Панаме ранили вице-консула России.	3874
1950	0	КНДР запустила три баллистических ракеты.	КНДР испытала три ракеты малой дальности.	1897
5173	1	Муниципальные выборы завершились на Кубе поражением оппозиции	Оппозиционные кандидаты проиграли на местных выборах на Кубе	6600
1267	0	"Прокуроры: НКО ""Помощь больным муковисцидозом"" - иностранный агент."	«Помощь больным муковисцидозом» получила предупреждение от прокуратуры.	1320
3649	1	Медведь отобрал борщ у иркутских дачников.	Медведь украл у иркутских дачников борщ.	3959
266	1	Камбоджийские моряки отозвали заявление против С.Полонского.	Камбоджийские моряки отозвали заявление на Полонского.	277
2651	1	Фигурантку «списка Магнитского» обвинили в махинациях с НДС.	"В махинациях с НДС обвинили фигурантку ""списка Магнитского""."	2907
5803	0	"Скрипка с ""Титаника"" ушла с молотка за 1,5 млн долл."	Инструмент скрипача «Титаника» ушел с молотка.	3818
5733	0	"Руководство ""Справедливой России"" складывает полномочия."	Миронов предложил сократить руководство «Справедливой России».	3787
6850	0	Рожавшую на крыльце роддома мигрантку госпитализировали из зала суда.	Рожавшую на крыльце роддома мигрантку госпитализировали.	4298
2448	1	Верховный суд запретил носить хиджаб в школах Ставрополья.	Верховный суд запретил хиджабы в ставропольских школах.	2672
1231	1	"В Китае запретили ""Джанго"" К.Тарантино в день премьеры."	«Джанго освобожденного» запретили в Китае прямо перед премьерой.	1318
895	1	В Петербурге во время занятий по самообороне погибла студентка.	В Петербурге студентка погибла на курсах по самообороне.	945
96	1	Барак Обама определился с кандидатурой на пост главы ЦРУ.	Обама нашел кандидата на пост главы ЦРУ.	99
4535	1	В Волгограде на железнодорожном вокзале произошел взрыв.	В Волгограде на вокзале произошел взрыв.	4909
3971	1	Делегация палестинских переговорщиков с Израилем ушла в отставку.	Палестинская делегация на переговорах с Израилем ушла в отставку.	4299
3294	1	По факту громкого ДТП в Щербинке возбудили уголовное дело.	По факту аварии на переезде в Щербинке завели дело.	3581
6158	1	Путин: российская экономика относительно легко преодолела санкции	Путин заявил о преодолении пиковых нагрузок из-за санкций	24310
5572	1	В американской школе обвалилась сцена , более 10 человек ранены	Десять человек пострадали из-за обрушения сцены в американской школе	7253
17	1	Житель Украины расстрелял посетителей кафе.	На Украине мужчина через окно расстрелял посетителей кафе.	18
463	0	Кировская палата адвокатов: А.Навальный предоставил все документы.	Кировская палата адвокатов подтвердила статус Навального.	628
4016	0	Во Франции перевернулся туристический автобус: двое погибли.	Во Франции разбился туристический автобус.	2983
5070	1	"Финал конкурса ""Мисс Россия"" пройдет в Москве"	"В Москве состоится финал конкурса красоты ""Мисс Россия"""	6432
3668	1	Walt Disney откроет в России фирменные магазины.	В России откроются магазины Walt Disney.	3979
2785	1	В Петербурге скончался переводчик Байрона Виктор Топоров.	Умер переводчик и критик Виктор Топоров.	3046
949	0	В харьковском институте прогремел взрыв: есть жертвы.	В харьковском институте произошел взрыв.	960
4181	0	Сибирский хирург во время операции украл у пациента героин.	В Красноярском крае хирург украл из желудка пациента героин.	3074
4326	0	Выживший налетчик на дом тульского бизнесмена получил 11 лет тюрьмы.	Суд вынес приговор уцелевшим налетчикам на дом тульского бизнесмена.	3098
3281	0	При взрыве в Москве погиб один человек, еще двое ранены.	При взрыве на объекте Минобороны в Москве погиб человек.	2681
5681	1	"Тимошенко: экономическая политика Киева - ""шок без терапии"""	Тимошенко назвала политику Киева шоком без терапии	23796
2113	1	Дочь Майкла Джексона пыталась покончить с собой.	Дочь Майкла Джексона попыталась покончить с собой.	2308
103	1	"""Лайнер мечты"" стоимостью $200 млн загорелся в аэропорту Бостона."	"В аэропорту Бостона загорелся ""Лайнер мечты""."	106
3824	1	В Башкирии обыскали офис «Единой России».	"Башкирская ""Единая Россия"" попала под обыски."	4142
2000	0	Счетная палата проверит все негосударственные пенсионные фонды.	Счетная палата начала проверку негосударственных пенсионных фондов.	1923
1305	0	"Обыски в ""Городе без наркотиков"" не остановят работу фонда."	В квартире программиста «Города без наркотиков» проведен обыск.	1354
3659	1	В Румынии произошло землятресение магнитудой 5,3.	В Румынии произошло землетрясение магнитудой 5,3.	3969
5467	1	ЦБ заявил о завершении укрепления рубля	В ЦБ сообщили о завершении укрепления рубля	7127
5761	1	Число жертв землетрясения в Непале возросло до 876 человек	Число жертв землетрясения в Непале составило почти 900 человек	23888
1611	0	"По факту избиения активиста ""Синих ведерок"" в Петербурге возбудили дело."	По факту избиения лидера «Синих ведерок» возбудили дело.	1705
4463	1	Cisco вновь не удалось оспорить сделку между Skype и Microsoft.	Cisco не смогла оспорить сделку Microsoft и Skype.	4822
1309	1	Суд арестовал новгородского вице-губернатора.	Суд арестовал вице-губернатора Новгородской области.	1410
4342	0	На плодоовощной базе в Петербурге задержали 300 нелегалов.	В Петербурге задержаны 300 нелегальных мигрантов.	3114
41	1	В Эритрее произошла попытка государственного переворота.	В Эритрее произошла попытка военного переворота.	43
2800	1	"НТВ будет судиться с депутатом за бренд ""Говорит и показывает""."	НТВ решила отсудить право на бренд «Говорит и показывает».	3061
77	1	Бразилия скорбит по 233 жертвам пожара в клубе Kiss.	В Бразилии объявили трехдневный траур по жертвам пожара в клубе.	79
6476	0	ФБР подозревает Российский культурный центр в США в вербовке шпионов.	Главу Российского культурного центра в Вашингтоне заподозрили в шпионаже.	4026
1757	1	В Киргизии демонстранты обесточили крупнейший золотой рудник страны.	Митингующие обесточили крупнейший золотой рудник Киргизии.	1911
4744	0	Последняя фотосессия Мэрилин Монро ушла с молотка за 41 тыс. долл.	Последние снимки Мэрилин Монро ушли с молотка.	3381
4161	1	"Генпрокуратура не имеет претензий к руководству ""Сколково""."	Генпрокуратура сняла претензии к «Сколково».	4502
1344	0	"""Новая газета"" рассказала о кремлевских проектах ""ВКонтакте""."	«Новая газета» рассказала о «кремлевских» проектах бывшего пресс-секретаря «ВКонтакте».	1422
1566	0	Британский миллионер сел в тюрьму на 10 лет за поддельные миноискатели.	Британского продавца поддельных миноискателей посадили на 10 лет.	1660
1832	1	Власти Москвы вернут мемориальную доску на дом Л.Брежнева.	На доме Брежнева в Москве восстановят мемориальную доску.	1997
933	0	Роскомнадзор упростит закрытие экстремистских СМИ.	Роскомнадзор упростит регистрацию и ликвидацию СМИ.	925
6843	0	В Йемене убили двух российских военных.	В Йемене застрелили двух россиян.	4297
785	1	Внешний госдолг России вырос за год на 41,8%.	Внешний госдолг России вырос на 42 процента за год.	824
3431	1	Россия увеличила квоту на иностранных студентов в 1,5 раза.	Россия в полтора раза увеличила квоту на учебу иностранцев.	3726
7122	1	Суд в США назвал незаконным сбор телефонных данных АНБ	Суд в США признал незаконной программу АНБ по сбору телефонных метаданных	25363
418	1	Геннадий Зюганов переизбран лидером КПРФ.	Геннадий Зюганов переизбран председателем ЦК КПРФ.	433
861	0	"Генералу милиции не дали украсть у ""Ростехнологий"" 350 млн руб."	Предотвращено хищение активов «Ростехнологий» на 350 миллионов.	885
2402	1	Скрипач Большого театра погиб после падения в оркестровую яму.	Скрипач Большого театра умер после падения в оркестровую яму.	2618
6969	0	В Москве задержаны исламские экстремисты с оружием и взрывчаткой.	В Москве задержали экстремистов со взрывчаткой.	4368
6747	1	СМИ: силы арабской коалиции вошли в Аден на юге Йемена	Вооруженные силы коалиции вошли в йеменский город Аден	24937
2081	1	На комплексе Байконур вскрыли хищение 15 млн руб.	На Байконуре обнаружили хищения на 15 миллионов рублей.	2271
1141	0	Умер Борис Березовский.	Родственники сообщили о смерти Бориса Березовского.	1086
1287	0	Антимонопольщиков предлагают объединить со Службой по тарифам.	Шувалов предложил объединить антимонопольщиков со службой по тарифам.	1334
2481	0	С борта самолета швейцарской авиакомпании пропал миллион долларов.	Из совершившего трансатлантический перелет самолета пропал миллион долларов.	2213
281	1	"Сотрудники карельского музея ""Кижи"" выступили против нового руководства."	Сотрудники музея «Кижи» выступили против назначения нового директора.	294
7085	0	Ради защиты авторских прав создадут очередную федеральную службу.	Правительство России создаст ведомство по авторским правам.	4396
2133	0	Командир сирийских мятежников съел сердце убитого врага.	Командир сирийских повстанцев съел сердце и печень врага.	1969
4498	1	АНБ США следило за перемещениями миллионов владельцев мобильных телефонов.	США уличили в слежке за перемещениями миллионов мобильных телефонов.	4864
7030	0	Заподозренный во взяточничестве мэр Астрахани доставлен в московское СИЗО.	Задержанного мэра Астрахани доставили в Москву.	4389
534	1	КНДР официально подтвердила успешное проведение ядерных испытаний.	КНДР заявила об успешном проведении ядерного испытания.	555
5631	1	"СМИ: Олланд заявил, что решение по ""Мистралям"" не принято"	Олланд заявил об отсутствии решения о судьбе «Мистралей»	7355
4538	1	В столице Малави молния убила восемь прихожан.	В столице Малави восемь прихожан убило молнией.	4912
2848	1	Скончался нобелевский лауреат поэт Шеймас Хини.	Умер нобелевский лауреат Шеймас Хини.	3110
2297	1	В Москве и Подмосковье объявлен траур по жертвам ДТП под Подольском.	В московском регионе по погибшим в ДТП под Подольском объявлен траур.	2503
492	1	"""Посетивший"" с топором судью защитник Pussy Riot признан невменяемым."	Напавший на судью сторонник Pussy Riot признан невменяемым.	511
995	1	Волгоградский бизнесмен выжил, получив 16 огнестрельных ранений.	Волгоградский бизнесмен выжил после 16 пулевых ранений.	1055
6685	0	Мощное землетрясение в Чили: столица в панике.	В Чили произошло землетрясение.	4213
4842	1	Парламент Аргентины национализировал железные дороги	Аргентина национализировала железные дороги	5428
6396	0	В Омской области школьники разгромили 87 могил на кладбище.	Подростки повредили 87 могил на омском кладбище.	3991
6628	0	Президент Украины пожаловался коллегам из ЕС на сильную Россию.	На саммите в Вильнюсе президент Украины объяснится с ЕС.	4172
4925	1	Яценюк: Украина является страной-победителем во Второй мировой войне	Яценюк назвал Украину победительницей во Второй мировой войне	5688
5251	0	Российскому бюджету не хватает 250 млрд рублей доходов.	В доходной части бюджета недосчитались 250 миллиардов рублей.	3550
3325	0	"Правительство Люксембурга уйдет в отставку из-за ""шпионского скандала""."	Премьер Люксембурга уйдет в отставку из-за шпионского скандала.	2701
6280	1	Путин: СМИ должны оставаться неподкупными	Путин призвал СМИ оставаться независимыми и неподкупными	24442
38	1	США получат $1,4 млрд за аварию на нефтяной платформе в Мексиканском заливе.	Владелец платформы Deepwater Horizon оштрафован на 1,4 миллиарда долларов.	40
7121	0	Австрия выдаст России беглого банкира А.Гительсона.	Австрия согласилась выдать России бывшего владельца банка ВЕФК.	4402
1944	1	"Верхняя палата парламента Египта признана ""неконституционной""."	Верхнюю палату египетского парламента признали неконституционной.	2118
2665	1	"""Гражданскую платформу"" сняли с ярославских выборов."	«Гражданскую платформу» официально сняли с ярославских выборов.	2921
5658	0	Нигерийские студенты разгромили посольство своей страны в Москве.	Погром в посольстве Нигерии в Москве устроили студенты РУДН.	3738
5814	0	"Московская полиция устроила облаву на мигрантов на рынке ""Садовод""."	На рынке «Садовод» задержали тысячу мигрантов.	3824
154	0	В аэропорту Казани пассажирский Airbus задел хвостом маяк.	Пассажирский самолет в аэропорту Казани задел хвостом курсовой маяк.	301
4392	1	Глава татарстанского управления авиации подал в отставку.	Глава управления Росавиации по Татарстану подал в отставку.	4747
4103	0	"Посол США назвал ""отвратительной"" выходку басиста Bloodhound Gang."	Посол США в России осудил поступок Bloodhound Gang.	3035
3472	1	Нобелевскую премию по литературе получила канадка Элис Мунро.	Нобелевскую премию по литературе присудили Элис Мунро.	3773
626	1	Ушел из жизни режиссер Алексей Герман - старший.	Скончался режиссер Алексей Герман-старший.	655
2544	0	Российские НКО нашли способ обойти закон об иностранных агентах.	НКО научились обходить закон об «иностранных агентах».	2244
1239	0	При обрушении здания в Бангладеш погибли 40 человек, сотни ранены.	В результате обрушения здания в Бангладеш погибли 70 человек.	1265
4837	0	Банк России повысил прогноз по инфляции в 2014г.	Банк России повысил ориентир по инфляции.	3444
6966	0	В Махачкале уничтожен главный организатор теракта в Волгограде.	В Махачкале уничтожили сообщников организатора волгоградского теракта.	4367
3811	0	Заложники в Ингольштадте освобождены в ходе штурма.	Заложники в немецком Ингольштадте освобождены.	2927
2669	0	Во Франции из-за забастовки отменили 60% железнодорожных рейсов.	Во Франции отменят две трети поездов из-за забастовки железнодорожников.	2267
894	0	Госдума приняла закон о штрафах за мат в СМИ.	Госдума ввела запрет на мат в СМИ.	897
4809	1	Вандалы осквернили могилу отца Хиллари Клинтон	В США опрокинули надгробие на могиле отца Хиллари Клинтон	5277
1574	1	Частным охранникам разрешат применять физическую силу.	Сотрудникам ЧОП разрешат применять физическую силу.	1708
4379	1	Главным кремлевским борцом с коррупцией назначен Олег Плохой.	Олег Плохой возглавил кремлевское управление по борьбе с коррупцией.	4733
7071	0	Задержан второй подозреваемый в убийстве замглавы тверской полиции.	По подозрению в убийстве замглавы тверской полиции задержан охранник клуба.	4392
2481	1	Задержан подозреваемый в нападении на полицейского на рынке в Москве.	В Москве задержан подозреваемый в избиении полицейского на рынке.	2718
6156	0	Теракт в автобусе в Волгограде.	Следственный комитет признал взрыв в Волгограде терактом.	3908
6157	1	Песков: санкции против Путина, введенные Киевом, могут быть пустышкой	Песков: Санкции Киева против президента России могут быть пустышкой	24309
5735	1	МЧС РФ предложило помощь Непалу в ликвидации последствий землетрясения	МЧС России предложило помощь Непалу в ликвидации последствий землетрясения	23858
7148	1	Амнистия будет приурочена в Белоруссии к 70-летию Победы	В Белоруссии в честь 70-летия Победы объявят амнистию	25390
5695	0	CNN опубликовал видео бойни в торговом центре в Найроби.	CNN опубликовал видеозапись нападения террористов на торговый центр в Кении.	3763
211	0	В школе в Атланте открыли стрельбу, есть раненые.	Стрельбу в школе в Атланте устроил ученик.	400
6774	0	В Таиланде при крушении парома погибли трое россиян.	После крушения парома в Таиланде госпитализировали четырех россиян.	4272
6594	1	Главком НАТО в Европе: альянс больше не считает Россию партнером	НАТО перестало считать Россию своим партнером	24768
6594	0	Правительство поддержало законопроект о либерализации экспорта СПГ.	Правительство согласовало экспорт СПГ.	4132
483	0	Первый космический турист намерен отправить супружескую пару на Марс.	Миллиардер предложил отправить на Марс супружескую пару.	650
444	1	В Гостином дворе Киева произошел пожар.	В Киеве произошел пожар в Гостином дворе.	460
931	0	У жителя Ленобласти нашли пистолеты, пулеметы и авиационную пушку.	У жителя Ленобласти изъяли два пулемета и авиапушку.	924
4386	1	Названо имя нового главного редактора российского Forbes.	Названо имя нового главреда русского Forbes.	4740
6752	0	США отправят на помощь пострадавшим от тайфуна Филиппинам авианосец.	США отправили на помощь Филиппинам авианосец.	4260
3976	1	Московская биржа назвала причину приостановки торгов.	Московская биржа назвала причину часового перерыва в торгах.	4305
1640	0	В Камбодже обрушилось здание обувной фабрики: есть жертвы.	В Камбодже обрушилось здание обувной фабрики.	1746
1552	0	Частным охранникам разрешат применять физическую силу.	Частным охранникам могут разрешить применять физическую силу.	1633
3313	0	Шеф службы безопасности президента Пакистана погиб в теракте.	В Пакистане взорвали советника президента по безопасности.	2689
201	1	Никита Белых явился на допрос в полицию.	Никита Белых явился на допрос.	206
6447	0	Россия потребует у Ливии новое безопасное посольство.	Россия потребует у Ливии более безопасное посольство.	4009
5600	0	«Газпром» построит тепловую электростанцию в Сербии.	"ТЭС в Сербии построят для ""Газпром нефти""."	3683
821	1	Единоросс из Смоленска выиграл суд у малолетних узников концлагерей.	Смоленский депутат выиграл суд у малолетних узников фашизма.	865
225	1	Российский оппозиционер, бежавший в Нидерланды, покончил с собой.	Бежавший в Нидерланды оппозиционер покончил с собой.	231
41	0	Пожар в Покровской больнице: двое погибли, 50 — эвакуированы.	Два человека погибли при пожаре в больнице в Санкт-Петербурге.	68
39	0	При пожаре в ночном клубе в Бразилии погибли более 200 человек.	При пожаре в бразильском ночном клубе погибли 90 человек.	63
622	0	Мосгордума повысила штрафы для въезжающих в Москву грузовиков.	Мосгордума повысит штрафы за въезд тяжелых грузовиков на МКАД днем.	781
2155	1	"Режиссер сериала ""Штрафбат"" заявил о ""ханжеской"" цензуре на ВГТРК."	Режиссер «Штрафбата» обвинил ВГТРК в «ханжеской» цензуре.	2352
2408	1	Парламент Великобритании легализовал однополые браки.	В Великобритании легализовали однополые браки.	2625
903	0	Министр финансов Кипра подал в отставку.	СМИ сообщили об отставке министра финансов Кипра.	904
2767	0	При пожаре в Рижском замке пострадали бесценные реликвии.	Пожар в Рижском замке повредил национальные реликвии.	2323
3294	0	Крах американского автопрома: Детройт подал на банкротство.	Власти Детройта подали заявление о банкротстве.	2688
1317	1	В РФ проведут новую тюремную реформу.	В России проведут новую тюремную реформу.	1418
5704	1	Землетрясение магнитудой 7,4 произошло в Непале	Сильное землетрясение магнитудой 7,4 произошло в Непале	23820
3646	0	"Предполагаемый виновник в ДТП в ""новой Москве"" задержан."	Предполагаемый виновник ДТП под Подольском задержан.	2820
829	0	В Египте освободили похищенных туристов из Израиля и Норвегии.	В Египте освободили двух похищенных на Синае туристов.	876
2432	0	В Москве появятся улицы Уго Чавеса и Галины Вишневской.	В Москве появится улица Чавеса.	2183
6495	0	Глава Всеволожского района получил срок за избиение посетителей.	Главе района Ленобласти дали условный срок за избиение посетителей.	4036
1534	1	Intel назвал имя нового гендиректора.	В Intel назвали имя нового гендиректора.	1664
3961	0	"В житомирской тюрьме умер ""украинский Чикатило""."	В украинской тюрьме умер маньяк Оноприенко.	2964
6685	1	Альпинист из Рязани разбился на Эльбрусе	На Эльбрусе погиб турист из Рязани	24869
2388	0	На командующего 58 армией России завели уголовное дело.	На командующего 58-й армией завели уголовное дело.	2168
3989	1	Тина Тернер отказалась от американского гражданства.	Тина Тернер отказалась от гражданства США.	4319
6763	0	В Волгоградской области из здания полиции украли оружие.	В Волгоградской области ограбили здание полиции.	4268
2388	1	"ФСБ передала в Минкультуры рукопись ""Жизни и судьбы"" В.Гроссмана."	ФСБ передала Минкульту рукопись «Жизни и судьбы» Гроссмана.	2601
4440	0	В Боливии в результате тюремного бунта погибли 29 человек.	В столкновениях в тюрьме в Боливии погибли 29 человек.	3164
6138	0	Центробанк отозвал лицензии у владикавказского и тверского банков.	ЦБ отозвал лицензии у двух банков.	3895
1212	0	В Госдуму внесен закон о возвращении школьной формы.	В Госдуму внесли законопроект об обязательной школьной форме.	1213
868	1	В Ватикане начались выборы нового Папы Римского.	В Ватикане начались выборы нового папы.	916
578	0	ВАК лишила ученой степени директора СУНЦ МГУ А.Андриянова за плагиат.	Президиум ВАК лишил Андриянова ученой степени.	709
34	0	Госдума еще на шаг приблизила антитабачный закон.	Госдума приняла антитабачный законопроект во втором чтении.	31
3282	0	Владимир Путин возглавил попечительский совет МГУ.	Путин возглавит попечительский совет МГУ.	2685
1936	0	"При строительстве атомохода ""Нерпа"" пропали 500 млн руб."	СМИ сообщили об исчезновении 500 миллионов при строительстве «Нерпы».	1889
5237	0	Россия воссоздает арктическую военную базу на Новосибирских островах.	Россия восстановит военную базу на Новосибирских островах.	3546
1253	0	Издатель «Делового Петербурга» купил «Фонтанку».	«Фонтанку» купил шведский издатель «Делового Петербурга».	1276
2498	1	Возвращение оппозиционера: Навальный прибыл в Москву.	Навальный прибыл в Москву.	2735
4392	0	Защита Pussy Riot просит заменить колонию исправительными работами.	Участницы Pussy Riot попросят заменить колонию на исправительные работы.	3144
5804	0	"На Филиппинах скончался ""бедный, но очень уважаемый"" султан Сулу."	Султан Сулу скончался в возрасте 75 лет.	3822
6454	0	В турецкий парламент впервые пришли женщины в хиджабах.	В турецком парламенте впервые за 14 лет появились депутаты в хиджабах.	4013
1799	0	В Петербурге скончался один из авторов Конституции России Сергей Алексеев.	Скончался один из авторов Конституции РФ.	1865
1629	1	"Экс-сотрудник ""Города без наркотиков"" задержан в Екатеринбурге."	В Екатеринбурге задержан экс-сотрудник «Города без наркотиков».	1768
1355	0	Новый клип автора Gangnam Style поставил рекорд на YouTube.	PSY поставил новый рекорд на YouTube.	1428
1015	0	В Москве погиб известный актер Андрей Панин.	Погиб актер Андрей Панин.	1018
399	1	"Хабаровск официально получил звание ""Город воинской славы""."	Хабаровск стал городом воинской славы.	414
231	0	Официальный курс доллара упал ниже 30 руб. впервые с мая 2012г.	ЦБ впервые с начала года опустил курс доллара ниже 30 рублей.	416
2029	0	"На берегу реки в ""Новой Москве"" обнаружены останки 11 тел."	У реки Пахра в Новой Москве нашли 11 скелетов.	1936
6862	1	Фотовыставка о героях Второй мировой открылась в штаб-квартире ООН	В ООН открылась фотовыставка о героях Второй мировой войны	25066
4720	0	В Канаде поезд протаранил двухэтажный автобус: есть погибшие.	В Канаде поезд протаранил автобус.	3373
6858	0	Минюст США одобрил создание крупнейшей в мире авиакомпании.	Власти США одобрили создание крупнейшей в мире авиакомпании.	4312
2669	1	Добыча сланцевой нефти принесла Shell убытки в 2,1 млрд долл.	Shell потеряла два миллиарда долларов на добыче сланцевого газа.	2925
1230	0	"Московские следователи провели обыски по ""болотному делу"" в Иваново."	В Иваново провели обыск по «болотному делу».	1246
5194	0	В посольстве США прокомментировали расистский коллаж И.Родниной.	Посольство США ответило Родниной на публикацию расистского коллажа.	3507
522	1	"За ""Курорты Северного Кавказа"" взялись Генпрокуратура и ФСБ."	Генпрокуратура начала проверку «Курортов Северного Кавказа».	543
5679	1	Землетрясение магнитудой 4,8 произошло у побережья Португалии	У берегов Португалии произошло землетрясение магнитудой 4,8	23794
2310	1	Сборная России на Универсиаде выиграла первую золотую медаль.	Россия получила первое золото на Универсиаде.	2516
3259	0	Израиль и Палестина возобновляют мирные переговоры.	Объявлена дата начала переговоров между Израилем и Палестиной.	2666
1690	0	"Супруга мэра Калининграда ""забыла"" о своей вилле в Каннах."	У супруги мэра Калининграда нашли виллу в Каннах.	1773
555	1	Бенедикт XVI станет почетным Папой.	Бенедикт XVI после отречения получит титул «почетного понтифика».	577
4092	0	В Екатеринбурге полиция начала поиски сбежавшего крокодила.	Уральская полиция начала поиски крокодила-беглеца.	3021
963	1	Вологодский полицейский, виновный в ДТП с детдомовскими детьми, задержан.	Под Вологдой полицейского задержали за ДТП с детдомовцами.	1022
